mixed_in_word	अतीक्ष्ण/sT-network
hi_en	अंगचित्र data
en_hi	project अकणिकीय
mixed_in_word	अंतस्तल/M-model
hi_en	अँडर/8EDsTv health
en_hi	market अजहद
mixed_in_word	अक्षयधाम/M-train
hi_en	अंकुश/MFE bus
en_hi	road अंबुशयन
mixed_in_word	अकासनीम-teacher
hi_en	अंतर्धानभूत student
en_hi	city अडल्टरेशन
mixed_in_word	अंघस-village
hi_en	अतिथ bank
en_hi	police अच्छा-बुरा
mixed_in_word	अंधिर-doctor
hi_en	अंगांगी computer
en_hi	india अधिकंठ
mixed_in_word	अंतर-बाह्य-school
hi_en	अचकचाहट mobile
en_hi	network अजमुख/M
mixed_in_word	अंगरागव्य-data
hi_en	अच्छिद्रचंद्रक/F project
en_hi	model अणुमात्रिक
mixed_in_word	अजानेय-health
hi_en	अंबरसारी market
en_hi	train अंकालिंगन
mixed_in_word	अकचकाना-bus
hi_en	अछूतोद्धार/M road
en_hi	teacher अता-पता
mixed_in_word	अतिचुंबकीयम-student
hi_en	अग्रेजों city
en_hi	village अद्यावधिक
mixed_in_word	अक्षरशीर्ष-bank
hi_en	अंतरसंस्कृतीय police
en_hi	doctor अकाई
mixed_in_word	अछुअन-computer
hi_en	अक्षरीय india
en_hi	school अंहति
mixed_in_word	अचभौन-mobile
hi_en	अठमासा/IGC network
en_hi	data अधबयसू
mixed_in_word	अकलसुरा-project
hi_en	अंक-गणित model
en_hi	health अंगालेपन
mixed_in_word	अगमनीय/F-market
hi_en	अदूले train
en_hi	bus अंगुलबेढ़ा
mixed_in_word	अंतरिक्ष-किरण/M-road
hi_en	अंगाभिनय teacher
en_hi	student अँजुरी
mixed_in_word	अकांडत-city
hi_en	अग्निदीपक village
en_hi	bank अखबार/xMyE
mixed_in_word	अंडरना-police
hi_en	अचलराशि doctor
en_hi	computer अक्षरजीवक
mixed_in_word	अंधेरिया-india
hi_en	अँचवाइयो school
en_hi	mobile अगर्व
mixed_in_word	अंडपीत-network
hi_en	अग्नायी data
en_hi	project अकंप्य
mixed_in_word	अण्डरूप-model
hi_en	अठन्नी health
en_hi	market अचवन/FD
mixed_in_word	अँधा-train
hi_en	अग्रकपाल bus
en_hi	road अत्याहार/ME
mixed_in_word	अंतस्थल/M-teacher
hi_en	अँबास/834sTvED student
en_hi	city अत्युच्चपद
mixed_in_word	अगियाबैताल-village
hi_en	अग्रलेख/M bank
en_hi	police अजमाइश
mixed_in_word	अग्निसेवन/M-doctor
hi_en	अंतर्जल computer
en_hi	india अग्रबीज
mixed_in_word	अक्षकर्ण/M-school
hi_en	अगियावेताल mobile
en_hi	network अंकवारना
mixed_in_word	अंतर्ग्रहण-data
hi_en	अक्षांशवृत्त/M project
en_hi	model अंशमेखला
mixed_in_word	अंधकरिपु-health
hi_en	अजस्य market
en_hi	train अकुलाहट
mixed_in_word	अंकुस/E-bus
hi_en	अक्षरअंतराल/M road
en_hi	teacher अक्रान्त
mixed_in_word	अंसु-student
hi_en	अग्नीधर city
en_hi	village अतिथि-सत्कार
mixed_in_word	अंगरक्षिणी-bank
hi_en	अग्निभू police
en_hi	doctor अतुंद/sT
mixed_in_word	अगुह्यत-computer
hi_en	अंतःसत्त्वास्था india
en_hi	school अकाम्य/sT
mixed_in_word	अग्निमंथन-mobile
hi_en	अंतर्छिद्रण network
en_hi	data अचंद्रा
mixed_in_word	अदण्ड-project
hi_en	अजूबा/CI model
en_hi	health अंगीकृति
mixed_in_word	अँकसी-market
hi_en	अंतस्ताप/M train
en_hi	bus अथर्व-शिखोपनिषद्
mixed_in_word	अंगरंगी-road
hi_en	अठावन teacher
en_hi	student अघाइयो
mixed_in_word	अगतिमान-city
hi_en	अघुलनशील village
en_hi	bank अतिजव
mixed_in_word	अंतस्संबंध-police
hi_en	अतिथिशाला/JK doctor
en_hi	computer अंतःप्रवाह/M
mixed_in_word	अंगारित/FM-india
hi_en	अकृषिक school
en_hi	mobile अंकक्रम
mixed_in_word	अकुत्सित-network
hi_en	अंबर/M data
en_hi	project अँचरा
mixed_in_word	अणुव्रीहि-model
hi_en	अचेष्टत/F health
en_hi	market अकास्टिकम
mixed_in_word	अठानवे-train
hi_en	अंबुराशि bus
en_hi	road अंभसार/M
mixed_in_word	अचेष्ट/FsT-teacher
hi_en	अंतर्परीक्षण student
en_hi	city अंगोच्छेदन/M
mixed_in_word	अंजनकेशिनी-village
hi_en	अंतर्स्थापन/F bank
en_hi	police अंतर्व्याप्ति
mixed_in_word	अंतहार्दिक-doctor
hi_en	अग्रसरण/M computer
en_hi	india अकड़ाना
mixed_in_word	अंतर्वक्रण-school
hi_en	अज्ञातलोक mobile
en_hi	network अंड़गेबाज़ी
mixed_in_word	अजीर्णित-data
hi_en	अंधधी project
en_hi	model अट्टालकीय
mixed_in_word	अंधानुरक्त-health
hi_en	अंतराल/M market
en_hi	train अतिग्राह्य
mixed_in_word	अँगुलिका-bus
hi_en	अग्निगर्भ/MFD road
en_hi	teacher अचुतर
mixed_in_word	अंतर्भेद/ME-student
hi_en	अद्यापि city
en_hi	village अतंर्ग्रहण
mixed_in_word	अगदंकार-bank
hi_en	अक्षरेखा/JK police
en_hi	doctor अंग-विच्छेद
mixed_in_word	अदन्त-computer
hi_en	अदृश्यफल/M india
en_hi	school अंतरावयव/M
mixed_in_word	अतलांत-mobile
hi_en	अगेती network
en_hi	data अंतरावेदी
mixed_in_word	अघोरीपन/F-project
hi_en	अग्न्यास्त्र/M model
en_hi	health अंतर्देश/E
mixed_in_word	अंशदान/M-market
hi_en	अछरा/G train
en_hi	bus अग्निमृत्यदंड
mixed_in_word	अंगदर्शी-road
hi_en	अंधसेना teacher
en_hi	student अछिद्र
mixed_in_word	अत्युपलब्धि-city
hi_en	अदह्य village
en_hi	bank अग्रचिंतित
mixed_in_word	अंतर्प्रजनन-police
hi_en	अजश्री doctor
en_hi	computer अदर्श
mixed_in_word	अग्निशलाका-india
hi_en	अंडोरियाई school
en_hi	mobile अंशांकन/M
mixed_in_word	अंबुसेचनी-network
hi_en	अदवात data
en_hi	project अंकुशदुर्धर
mixed_in_word	अकुहक-model
hi_en	अंबरीय health
en_hi	market अँगराइयो
mixed_in_word	अंटाना-train
hi_en	अंबरासन bus
en_hi	road अंतःकथा/JK
mixed_in_word	अक्रिया/JK-teacher
hi_en	अग्रमहिषी student
en_hi	city अक्षय-तृतीया
mixed_in_word	अंधघाती-village
hi_en	अजन/M bank
en_hi	police अथकन
mixed_in_word	अगुंठित-doctor
hi_en	अंगभंगिमा/JK computer
en_hi	india अथान/F
mixed_in_word	अधामार्ग-school
hi_en	अंबालिका/JK mobile
en_hi	network अंगडाई
mixed_in_word	अग्रप्रेषण-data
hi_en	अंडीर project
en_hi	model अंगविच्छेदन
mixed_in_word	अंडाहारिता-health
hi_en	अतिरक्तिकंबला market
en_hi	train अकच्छक
mixed_in_word	अजू-bus
hi_en	अंडरण road
en_hi	teacher अंतर्चक्र
mixed_in_word	अंग-संबंधी-student
hi_en	अकेतता city
en_hi	village अंगुलास्थि
mixed_in_word	अग्रगण्यत/F-bank
hi_en	अंधेरखाता police
en_hi	doctor अचा/734sTv
mixed_in_word	अति-उपयोग-computer
hi_en	अगूटी india
en_hi	school अंतरछेदित
mixed_in_word	अंतर्छेदन-mobile
hi_en	अज्ञातनाम/F network
en_hi	data अखिल/sTM
mixed_in_word	अधरोत्था-project
hi_en	अचैन/F model
en_hi	health अग्ररूप
mixed_in_word	अंकपाश/M-market
hi_en	अंकपूरण train
en_hi	bus अंतः/M
mixed_in_word	अग्रिका-road
hi_en	अधकुटा teacher
en_hi	student अकाल/EM
mixed_in_word	अतीव्र/sT-city
hi_en	अंतरालक village
en_hi	bank अंतस्सूत्रण
mixed_in_word	अंतरस्थायी-police
hi_en	अँकवारियो doctor
en_hi	computer अकड़ूपन
mixed_in_word	अँगूरी-india
hi_en	अक्षरांग school
en_hi	mobile अंगलेट
mixed_in_word	अटकलबाजियाँ-network
hi_en	अग्निकुमार data
en_hi	project अटाने_वाला
mixed_in_word	अंतिम-प्रारंभिक-model
hi_en	अघमर्षण/M health
en_hi	market अक्षि/QM
mixed_in_word	अंश-ग्रहण-train
hi_en	अतेज bus
en_hi	road अंतर्दृष्टा
mixed_in_word	अंडरलाइंड-teacher
hi_en	अतिभार/sTM student
en_hi	city अंकेक्षण/M
mixed_in_word	अदलाबदला/G-village
hi_en	अगद/M bank
en_hi	police अंतर्ज्वाला/CI
mixed_in_word	अंशुमती-doctor
hi_en	अक्षरचारी computer
en_hi	india अंज/vE
mixed_in_word	अंकीकरण/M-school
hi_en	अंक/ME mobile
en_hi	network अंकिचनता
mixed_in_word	अगरबत्ती/NO-data
hi_en	अंधियार-कोठरी project
en_hi	model अँगौरिया/JK
mixed_in_word	अणोरणीयान-health
hi_en	अत्रिजात market
en_hi	train अत्याचारपूर्ण
mixed_in_word	अठा/734sTv-bus
hi_en	अतक road
en_hi	teacher अंतर्मल/M
mixed_in_word	अक्षर-संयोजन/M-student
hi_en	अंश-विषयक city
en_hi	village अतमिस्र
mixed_in_word	अग्निविकार-bank
hi_en	अतृप्य police
en_hi	doctor अकलखु
mixed_in_word	अक्रमतः-computer
hi_en	अक्षतवीर्य/M india
en_hi	school अगरबत्तियों
mixed_in_word	अंहकार/M-mobile
hi_en	अक्कल-बार network
en_hi	data अगृह
mixed_in_word	अतिथिधर्म/ME-project
hi_en	अंधाहि model
en_hi	health अकर्तार
mixed_in_word	अगड़धत्त/FE-market
hi_en	अंतरादिक train
en_hi	bus अंतरर्थ
mixed_in_word	अंगस्ट्राम-road
hi_en	अंबुवहन teacher
en_hi	student अगर/MFE
mixed_in_word	अंधसमर्थक-city
hi_en	अज्ञातपूर्व/sT village
en_hi	bank अट्ट-सट्ट
mixed_in_word	अंध्रवंश-police
hi_en	अंकनपद्धति doctor
en_hi	computer अँचवा/7GCB34sTvA
mixed_in_word	अजिज्ञासु-india
hi_en	अधकच्छा school
en_hi	mobile अकबरज़ोला
mixed_in_word	अंबुजेक्षिणी-network
hi_en	अंगोला data
en_hi	project अक्षनिरीक्षक
mixed_in_word	अगल-बगल-model
hi_en	अक्षर/sTMFE health
en_hi	market अंतराबंध
mixed_in_word	अगाशे-train
hi_en	अक्षरयोजन/M bus
en_hi	road अत्मोपजीवी
mixed_in_word	अंतग्रर्हण-teacher
hi_en	अठानवेवाँ student
en_hi	city अंतवर्ण
mixed_in_word	अंतोपचार-village
hi_en	अंगिरस/M bank
en_hi	police अधाना
mixed_in_word	अगरू-doctor
hi_en	अंतर्शोथ computer
en_hi	india अंगुश्तरी
mixed_in_word	अटलत/F-school
hi_en	अग्निशिख/FDM mobile
en_hi	network अंमंगल/M
mixed_in_word	अंटवाना-data
hi_en	अंगो-उपांगों project
en_hi	model अंतर्संस्कृतीय
mixed_in_word	अत्युक्ति-health
hi_en	अजल/M market
en_hi	train अंजलिबद्घत/F
mixed_in_word	अचापल्य-bus
hi_en	अठारह/H road
en_hi	teacher अच्छिन्नन
mixed_in_word	अंकमुख/M-student
hi_en	अंडरबॉडी city
en_hi	village अधश्चर
mixed_in_word	अतिजीवित/F-bank
hi_en	अगुणशील police
en_hi	doctor अंतर्जरायु
mixed_in_word	अंध्र-भृत्य-computer
hi_en	अंधड india
en_hi	school अज्ञानांधकार
mixed_in_word	अंतर्धानन-mobile
hi_en	अतःपरम् network
en_hi	data अकूपार/M
mixed_in_word	अंगड़खंगड़-project
hi_en	अजिज्ञासुत model
en_hi	health अंडस
mixed_in_word	अग्रवर्ती-market
hi_en	अधःचेतक train
en_hi	bus अछंदबद्घ
mixed_in_word	अधर्म/sTME-road
hi_en	अक्षलिक teacher
en_hi	student अदा/JKsTIC
mixed_in_word	अतुलत/F-city
hi_en	अदमपैरवी village
en_hi	bank अंह्रिप
mixed_in_word	अंतःक्रिया/JK-police
hi_en	अछूतपन doctor
en_hi	computer अकल्याणकामना
mixed_in_word	अदलीयत-india
hi_en	अँग्रेजवाद school
en_hi	mobile अंकपत्रक
mixed_in_word	अकुल/FE-network
hi_en	अंजीर data
en_hi	project अंतरज
mixed_in_word	अग्नियुक्त-model
hi_en	अत्न health
en_hi	market अंकल/M
mixed_in_word	अंधानुकृत-train
hi_en	अंतरपरिषदीय bus
en_hi	road अजमेरशरीफ़
mixed_in_word	अँगोला-teacher
hi_en	अंतःशरीर student
en_hi	city अकृच्छ/M
mixed_in_word	अग्रत्व-village
hi_en	अदृष्टलिपि bank
en_hi	police अंतर्भावना/JK
mixed_in_word	अणुभा-doctor
hi_en	अटपटाइयो computer
en_hi	india अतुदिनी
mixed_in_word	अगूढ-school
hi_en	अंगारपाचित mobile
en_hi	network अद्रिभू
mixed_in_word	अक्वणित-data
hi_en	अकाउन्ट project
en_hi	model अखिलत/F
mixed_in_word	अजा/vIGCB-health
hi_en	अंजलिबद्धन market
en_hi	train अखिलेश्वर/M
mixed_in_word	अक्रापट-bus
hi_en	अदाह्य road
en_hi	teacher अच्युतमूर्ति
mixed_in_word	अदद/M-student
hi_en	अंधिरप city
en_hi	village अजर्जर
mixed_in_word	अद्रव्य-bank
hi_en	अग्रज/sTMFD police
en_hi	doctor अधःवाची
mixed_in_word	अगत्ति-computer
hi_en	अडंड india
en_hi	school अंतबाकंक
mixed_in_word	अकंपित/sT-mobile
hi_en	अंतरावस्था network
en_hi	data अग्रांश
mixed_in_word	अक्रीदत-project
hi_en	अगला-पिछला model
en_hi	health अत्यंकुश
mixed_in_word	अंबरद-market
hi_en	अठलाहट train
en_hi	bus अँकरा/G
mixed_in_word	अंतरंगत/F-road
hi_en	अंतःसंचार/M teacher
en_hi	student अज्वलनशील
mixed_in_word	अग्रस्थापित-city
hi_en	अतेव village
en_hi	bank अंतर्वेग/M
mixed_in_word	अजस्त्र-police
hi_en	अंदर-बाहर doctor
en_hi	computer अंत-लघु
mixed_in_word	अटाली/54sTv-india
hi_en	अंदोहगीं school
en_hi	mobile अच्युतात्मज
mixed_in_word	अंगुलिमाल/M-network
hi_en	अक्षौहिनी data
en_hi	project अकलमंद
mixed_in_word	अडियल-model
hi_en	अंतर्देशीय/sTM health
en_hi	market अट्टसट्ट/M
mixed_in_word	अँड़सना-train
hi_en	अंतर्गुण bus
en_hi	road अकैया/CI
mixed_in_word	अंभीत्राइती-teacher
hi_en	अंबुभृत student
en_hi	city अद्भुतत्व
mixed_in_word	अंतरराष्ट्र-village
hi_en	अंतर्वास/E bank
en_hi	police अंदरीपन
mixed_in_word	अकौटा-doctor
hi_en	अँगेठा/G computer
en_hi	india अधरोत्तर
mixed_in_word	अखिलदेशीय-school
hi_en	अंतरागत mobile
en_hi	network अग्न्याधान/M
mixed_in_word	अंगारकीय-data
hi_en	अंगच्छेद/M project
en_hi	model अंकविद्या/JK
mixed_in_word	अँधौटी-health
hi_en	अंतिमाक्षर market
en_hi	train अंतर्जनन
mixed_in_word	अंतरप्रभव-bus
hi_en	अतिथिदेव road
en_hi	teacher अंतर्क्षेत्रण
mixed_in_word	अंतरातलांतिक-student
hi_en	अकीर्ति city
en_hi	village अढलनीय
mixed_in_word	अकृतित्व-bank
hi_en	अटकृमि police
en_hi	doctor अजित/sTM
mixed_in_word	अकांडजात/sT-computer
hi_en	अखार/F india
en_hi	school अज्ञेयवाद/EM
mixed_in_word	अंधखोपड़ी-mobile
hi_en	अंतज network
en_hi	data अंधेरा-उजाला
mixed_in_word	अक्लमंद/E-project
hi_en	अँगुल/E model
en_hi	health अघिक
mixed_in_word	अंशप्राप्ता-market
hi_en	अंतभूमि train
en_hi	bus अंगुलीक
mixed_in_word	अडिया-road
hi_en	अंसख्यता teacher
en_hi	student अंतरिक्ष-यात्री
mixed_in_word	अगड़म-city
hi_en	अधबँटाई village
en_hi	bank अति-दुष्ट
mixed_in_word	अघ्राण/sT-police
hi_en	अज्ञातजन doctor
en_hi	computer अंतयोर्ग
mixed_in_word	अंतरीपीय-india
hi_en	अक्षिविक्षेप/M school
en_hi	mobile अंग
mixed_in_word	अटेरन/MFD-network
hi_en	अंत्ययुग data
en_hi	project अकोतर
mixed_in_word	अकृत--model
hi_en	अंतिमकालीन health
en_hi	market अकदामिक
mixed_in_word	अतरिक्त-train
hi_en	अचैल bus
en_hi	road अग्रसारण/M
mixed_in_word	अंकुरण/M-teacher
hi_en	अंतरंगतापूर्वक student
en_hi	city अकंपन/M
mixed_in_word	अंतर्प्रवाहशील-village
hi_en	अक्ष-रेखा/K bank
en_hi	police अग्नयाधान
mixed_in_word	अंगारह-doctor
hi_en	अतथर्किक computer
en_hi	india अकण्र्य
mixed_in_word	अंबुवाहिनी-school
hi_en	अखंडवीर्य mobile
en_hi	network अंटबर
mixed_in_word	अछताना-data
hi_en	अणुद्रुत project
en_hi	model अंपायरिंग
mixed_in_word	अठाइस-health
hi_en	अद्वित्व market
en_hi	train अंतर्पूरण
mixed_in_word	अघनाशक-bus
hi_en	अकलखुरा road
en_hi	teacher अग्नयस्त्र
mixed_in_word	अंशभाग/E-student
hi_en	अतिधर्मनिष्ठ city
en_hi	village अग्निमुखासुर
mixed_in_word	अज्ञात/FsTM-bank
hi_en	अंत्यावसायिनी police
en_hi	doctor अंबरौक/F
mixed_in_word	अंडधर-computer
hi_en	अंतर्वर्ती india
en_hi	school अंबुचर
mixed_in_word	अक्षांतरीय-mobile
hi_en	अठपहलू network
en_hi	data अंथऊ
mixed_in_word	अंकारा-project
hi_en	अक्षोनि model
en_hi	health अँकोड़ा/C
mixed_in_word	अक्षरन्यासीय-market
hi_en	अतीतवादविरोधी train
en_hi	bus अटकलबाज/E
mixed_in_word	अकौड़ा-road
hi_en	अक्षकाम teacher
en_hi	student अंतदीपक
mixed_in_word	अजांबिका-city
hi_en	अजाचक village
en_hi	bank अंकुरीय
mixed_in_word	अंकशायी-police
hi_en	अधिकत्तर doctor
en_hi	computer अँटवाइयो
mixed_in_word	अतिपतित-india
hi_en	अंकलोप school
en_hi	mobile अंतश्छेदन
mixed_in_word	अंतःप्रजनन/M-network
hi_en	अकूटत data
en_hi	project अंबरस्थली
mixed_in_word	अत्रिदृग्ज-model
hi_en	अटाइयो health
en_hi	market अँग्रेज़/EM
mixed_in_word	अक्षकुमार-train
hi_en	अग्रहरण bus
en_hi	road अधर्मशत्रु
mixed_in_word	अंतरावर्त-teacher
hi_en	अंघड़ा student
en_hi	city अक्षकुशल
mixed_in_word	अंत-प्रारंभ-village
hi_en	अंकपट्ट/E bank
en_hi	police अँड़िया/734sTv
mixed_in_word	अत्यम्ल-doctor
hi_en	अंतर्विद्धता computer
en_hi	india अच्छे-अच्छे
mixed_in_word	अट्ठाईस-school
hi_en	अक्रीदा mobile
en_hi	network अंतिमांक
mixed_in_word	अंध्रभृत्य-data
hi_en	अखेद/E project
en_hi	model अटम-पटम
mixed_in_word	अतीतजीवी-health
hi_en	अंत-पूर्व market
en_hi	train अंधेरापन
mixed_in_word	अंतःकरणीय-bus
hi_en	अकर्कश road
en_hi	teacher अंतर्परिधि
mixed_in_word	अंतभेदी-student
hi_en	अजीब city
en_hi	village अक्षिगोल
mixed_in_word	अंबुकीश-bank
hi_en	अक्षिद police
en_hi	doctor अँगड़ा/734sTv
mixed_in_word	अक्षय/sTMFE-computer
hi_en	अंतःकुटिल india
en_hi	school अदीनात्मा
mixed_in_word	अदण्डनीय-mobile
hi_en	अग्रमस्तिष्क network
en_hi	data अद्य/M
mixed_in_word	अचेतावस्था-project
hi_en	अग्रयान model
en_hi	health अटरम
mixed_in_word	अद्रवत-market
hi_en	अंशदाता/K train
en_hi	bus अँडैल
mixed_in_word	अंधानुपालन-road
hi_en	अचलेश्वर/ME teacher
en_hi	student अंतर्मृत
mixed_in_word	अकैडमी-city
hi_en	अंत्योदात्तशब्द village
en_hi	bank अंटैइ
mixed_in_word	अंधकारि-police
hi_en	अंगोलाई doctor
en_hi	computer अजीर्णग्रस्त
mixed_in_word	अणुल-india
hi_en	अंबुवाची school
en_hi	mobile अँ/U
mixed_in_word	अंतर्हृदय-network
hi_en	अतंर्विरोध data
en_hi	project अग्निजीवी
mixed_in_word	अजागरुक-model
hi_en	अंगनैया health
en_hi	market अंतरणीय/sT
mixed_in_word	अखोर/M-train
hi_en	अंतःवस्त्र bus
en_hi	road अखय-तीज
mixed_in_word	अंतक्षिर्प्त-teacher
hi_en	अधकपारी student
en_hi	city अंतर्कथा/JK
mixed_in_word	अधार/E-village
hi_en	अथर्व-शिखोपनिषद bank
en_hi	police अंतरवाणिज्य
mixed_in_word	अधमजन-doctor
hi_en	अंतर्ग्राहिता computer
en_hi	india अंतररहित
mixed_in_word	अजीटन-school
hi_en	अक्षुर mobile
en_hi	network अंगारपुष्प/M
mixed_in_word	अंतराविष्ट-data
hi_en	अंग्विला project
en_hi	model अकिंचनकरण
mixed_in_word	अटकन-चटकन-health
hi_en	अण्डकाश्म market
en_hi	train अडाब
mixed_in_word	अगिर/E-bus
hi_en	अंबुसर्पिणी road
en_hi	teacher अतिथित्व/M
mixed_in_word	अंलकार-student
hi_en	अंत्यपद city
en_hi	village अक्स/FM
mixed_in_word	अंतराधिदेश-bank
hi_en	अग्रभूमीय police
en_hi	doctor अधकच्चा/G
mixed_in_word	अधावट-computer
hi_en	अंतर्वेगीज्वर india
en_hi	school अथकनीय/sT
mixed_in_word	अद्रवणीयत-mobile
hi_en	अग्रसंधान network
en_hi	data अंशुमय
mixed_in_word	अग्ग्रास-project
hi_en	अद्यतनीकरण model
en_hi	health अंचल/F
mixed_in_word	अक्रेय/sT-market
hi_en	अद्रिकीला train
en_hi	bus अटटोल
mixed_in_word	अकर्मण्य/sTM-road
hi_en	अटैच/E teacher
en_hi	student अंतस्सार/M
mixed_in_word	अक्षिकूट-city
hi_en	अधभरा/G village
en_hi	bank अकड़फ़ों
mixed_in_word	अंधरोष-police
hi_en	अंगजाया doctor
en_hi	computer अगज/M
mixed_in_word	अंकयोग/M-india
hi_en	अटलजी school
en_hi	mobile अक्षांश-देशांश
mixed_in_word	अटलस-network
hi_en	अंग्रेज़/EM data
en_hi	project अधिकथित/M
mixed_in_word	अक्षरजीवी-model
hi_en	अगुणगान health
en_hi	market अत्युष्ण/sT
mixed_in_word	अग्निसात-train
hi_en	अकल-सुरा bus
en_hi	road अजनक
mixed_in_word	अग्निशाम्य/sT-teacher
hi_en	अजाबलि student
en_hi	city अटूटपन
mixed_in_word	अंपीयर/M-village
hi_en	अंशु/M bank
en_hi	police अधःशयन
mixed_in_word	अंगघात/M-doctor
hi_en	अधऱ computer
en_hi	india अकुलाइयो
mixed_in_word	अकल्कल-school
hi_en	अतिक्रमणीय mobile
en_hi	network अंतरंगतम
mixed_in_word	अकबरनामा-data
hi_en	अंतसंचार project
en_hi	model अडचन
mixed_in_word	अक्तू॰-health
hi_en	अचक/M market
en_hi	train अक्तूबर
mixed_in_word	अग्निक्रीड़ा-bus
hi_en	अंगलिपि road
en_hi	teacher अधपेट
mixed_in_word	अंशांश-student
hi_en	अजमीढ़ city
en_hi	village अजार
mixed_in_word	अक्रूर/sTM-bank
hi_en	अंतर्भूत police
en_hi	doctor अंशुपट्ट
mixed_in_word	अतल-वितल-computer
hi_en	अक्षरपाठित्र india
en_hi	school अंकुरार्बुद
mixed_in_word	अँगोर/8sTvFED-mobile
hi_en	अत्याज्य network
en_hi	data अद्रीश
mixed_in_word	अधरसुधा-project
hi_en	अद्यपूर्व model
en_hi	health अंगविद्या/JK
mixed_in_word	अटाट-market
hi_en	अंताराष्ट्रीय train
en_hi	bus अचाइयो
mixed_in_word	अटकियो-road
hi_en	अग्निरोधक teacher
en_hi	student अजिह्मग्र
mixed_in_word	अक्षरदर्शक-city
hi_en	अंतर्धारा/IC village
en_hi	bank अगाड़ू
mixed_in_word	अदाकर-police
hi_en	अत्युग्र/M doctor
en_hi	computer अतिबेल
mixed_in_word	अंटीतल-india
hi_en	अगि्रम/M school
en_hi	mobile अग्रसारी
mixed_in_word	अंतर्क्षिप्त-network
hi_en	अंबापाली data
en_hi	project अगूढ़व्यंग्य/FDM
mixed_in_word	अक्षरांकित-model
hi_en	अंतर्भुक्तत health
en_hi	market अक्षोभ्य
mixed_in_word	अकॉर्डियन-train
hi_en	अग्रभाग/M bus
en_hi	road अधपगला
mixed_in_word	अग्रंथित/sT-teacher
hi_en	अंधत्व/M student
en_hi	city अंतशैया
mixed_in_word	अँका/7AGCB34sTv-village
hi_en	अँदुआ bank
en_hi	police अग्रभागीय
mixed_in_word	अदत्तावधान-doctor
hi_en	अंगुसा/G computer
en_hi	india अग्रसोची
mixed_in_word	अतिरेकपूर्वक-school
hi_en	अंकपाली mobile
en_hi	network अंधकारावृत्त
mixed_in_word	अग्निष्ठिका-data
hi_en	अट्ठारह/H project
en_hi	model अँधेरा-उजाला
mixed_in_word	अक्षपाद/M-health
hi_en	अंजुरी market
en_hi	train अंकुड़ियों
mixed_in_word	अंजनसार-bus
hi_en	अज्ज़ा road
en_hi	teacher अतथ्य/M
mixed_in_word	अतिप्रिय-student
hi_en	अकडू city
en_hi	village अंकवृद्धि
mixed_in_word	अदरावन-bank
