hi	अक्षयत/F
hi_noisy	अधमरा/Gं
hi_code_mixed	अंकुशित india
hi_romanized	bharat अदावतन
hi_long	अकिल्विषअकिल्विष
hi_short	अग्नि
hi	अधफर
hi_noisy	अगुणवादीं
hi_code_mixed	अंतरपूरुष india
hi_romanized	bharat अण्डगन्त्रि
hi_long	अंतनअंतन
hi_short	अंगम
hi	अचचिर्त
hi_noisy	अंतर्विद्रोहं
hi_code_mixed	अंतर्वेग/M india
hi_romanized	bharat अत्यावश्कता
hi_long	अंगीयअंगीय
hi_short	अंग
hi	अतर्पणीय
hi_noisy	अंडवृद्धिं
hi_code_mixed	अचम्भा/CB india
hi_romanized	bharat अंतरयण
hi_long	अग्रजन्म/FEsTअग्रजन्म/FEsT
hi_short	अक्
hi	अगम्य/sTF
hi_noisy	अंधाहिं
hi_code_mixed	अथर्थवेद india
hi_romanized	bharat अट्टहास/EM
hi_long	अटैक्सियाअटैक्सिया
hi_short	अंजी
hi	अठारह/H
hi_noisy	अंगुलप्रमाणं
hi_code_mixed	अंतर्वासन india
hi_romanized	bharat अंगवाचक
hi_long	अथर्वन/Eअथर्वन/E
hi_short	अधः
hi	अंतर्जंघास्थि
hi_noisy	अंकलंकं
hi_code_mixed	अंतर्दहन india
hi_romanized	bharat अग्रभागीय
hi_long	अग्नित्रअग्नित्र
hi_short	अखा
hi	अँटाइयो
hi_noisy	अत्ताबियां
hi_code_mixed	अतप/M india
hi_romanized	bharat अटुकन
hi_long	अचारडला/Gअचारडला/G
hi_short	अखंड
hi	अधजमा/G
hi_noisy	अग्निभीतिं
hi_code_mixed	अधर-बिंब india
hi_romanized	bharat अंकसरट
hi_long	अकुल/FEअकुल/FE
hi_short	अकु
hi	अथॉरटी
hi_noisy	अक्षिनिमेषं
hi_code_mixed	अंजनिका india
hi_romanized	bharat अगूढ़
hi_long	अंतरसंस्कृतीयतअंतरसंस्कृतीयत
hi_short	अंगार
hi	अच्छाइयोंवाला
hi_noisy	अटकन-चटकनं
hi_code_mixed	अंकिश्त india
hi_romanized	bharat अक्षांशीय
hi_long	अंगारपेटीअंगारपेटी
hi_short	अथ
hi	अकबरुद्दीन
hi_noisy	अँतड़ियाँं
hi_code_mixed	अंतःप्रेरित india
hi_romanized	bharat अघ्यापक/M
hi_long	अच्छिरअच्छिर
hi_short	अच
hi	अदृश्यमान
hi_noisy	अक्लांत/sTं
hi_code_mixed	अजक/F india
hi_romanized	bharat अतंर्विरोध
hi_long	अज्जूकाअज्जूका
hi_short	अंतव
hi	अंतर्भावुकता
hi_noisy	अच्युतपुत्र/MEं
hi_code_mixed	अंगज/FDM india
hi_romanized	bharat अतरिक्त
hi_long	अगजगअगजग
hi_short	अंत्य
hi	अकर्तार
hi_noisy	अग्रदूत/Mं
hi_code_mixed	अटरम india
hi_romanized	bharat अचित
hi_long	अचिर्तअचिर्त
hi_short	अं
hi	अंकुशधारी
hi_noisy	अटाली/54sTvं
hi_code_mixed	अंपीयर/M india
hi_romanized	bharat अंतरयुक्त
hi_long	अक्षांशवृत्त/Mअक्षांशवृत्त/M
hi_short	अत्र
hi	अधकिया
hi_noisy	अंतर्त्वकं
hi_code_mixed	अदलीबदली india
hi_romanized	bharat अक्खड़/sTM
hi_long	अंतःसाक्ष्य/Mअंतःसाक्ष्य/M
hi_short	अंड
hi	अकरकरा
hi_noisy	अतीव/Mं
hi_code_mixed	अगौण india
hi_romanized	bharat अंक-शास्त्र/M
hi_long	अंशतः/Mअंशतः/M
hi_short	अंगो
hi	अग्रबीज
hi_noisy	अडॉप्शनं
hi_code_mixed	अकार्यचिंता india
hi_romanized	bharat अधा/sTB
hi_long	अगत्तिअगत्ति
hi_short	अठ
hi	अचंभौ
hi_noisy	अंतर्चिंतनं
hi_code_mixed	अठाईस/H india
hi_romanized	bharat अंटाना
hi_long	अंतःशिर/FDMअंतःशिर/FDM
hi_short	अद्
hi	अजर्यत/F
hi_noisy	अग्नियोंं
hi_code_mixed	अंधविश्वासपूर्वक india
hi_romanized	bharat अंतर्कला
hi_long	अतुदिनीअतुदिनी
hi_short	अका
hi	अछिद्र
hi_noisy	अग्रचरणं
hi_code_mixed	अगणनीयत/F india
hi_romanized	bharat अंगरंजन
hi_long	अकंडक्टरअकंडक्टर
hi_short	अक्रि
hi	अकर्कश
hi_noisy	अजमोलां
hi_code_mixed	अधरस्थित/sT india
hi_romanized	bharat अच्छिद्रकरोटि
hi_long	अंजर-पंजरअंजर-पंजर
hi_short	अतिम
hi	अतिरंजनाकार
hi_noisy	अडियलं
hi_code_mixed	अंडरित india
hi_romanized	bharat अथव/MFD
hi_long	अजगुतअजगुत
hi_short	अग
hi	अंतपुर
hi_noisy	अंबष्ठ/MFDं
hi_code_mixed	अंतर्दशा/CI india
hi_romanized	bharat अगार/E
hi_long	अथोर्अथोर्
hi_short	अतिव
hi	अतिप्रतिकर्म
hi_noisy	अकच्छकं
hi_code_mixed	अंधा-धुंध india
hi_romanized	bharat अंनिआ
hi_long	अज्जुकाअज्जुका
hi_short	अंतः
hi	अक्षयधाम/M
hi_noisy	अंतर्वाष्पं
hi_code_mixed	अंगभंगिमा/JK india
hi_romanized	bharat अंतरसंचारी
hi_long	अग्रसारितअग्रसारित
hi_short	अचक
hi	अतिविकट
hi_noisy	अट्ठासी/Hं
hi_code_mixed	अँगोरियो india
hi_romanized	bharat अदृष्टपूर्व/sT
hi_long	अकोतरअकोतर
hi_short	अचार
hi	अक्षीण
hi_noisy	अकर्ण/Mं
hi_code_mixed	अंशमेखला india
hi_romanized	bharat अखेटक
hi_long	अधपन्नाअधपन्ना
hi_short	अंतर्क्ष
hi	अत्युत्तम/M
hi_noisy	अंं
hi_code_mixed	अग्निधान india
hi_romanized	bharat अँटिया/7JK34sTvB
hi_long	अटा/734sTvAIGCBअटा/734sTvAIGCB
hi_short	अटला
hi	अतारतम्य
hi_noisy	अंभोनिधि/PQं
hi_code_mixed	अचालक india
hi_romanized	bharat अतिवाहिक
hi_long	अड्डेपरअड्डेपर
hi_short	अक्ष
hi	अंतराराष्ट्रीय
hi_noisy	अत्तार/MEं
hi_code_mixed	अग्रांश india
hi_romanized	bharat अंकतालिका
hi_long	अंतर्जंतुअंतर्जंतु
hi_short	अधरप
hi	अंधत्व/M
hi_noisy	अंत्यनुप्रासं
hi_code_mixed	अंगरेजिन india
hi_romanized	bharat अंगुष्ठमात्रक
hi_long	अजैव्माअजैव्मा
hi_short	अथोर्प
hi	अंतर्सांस्कृतिक
hi_noisy	अटारियोंं
hi_code_mixed	अटैनडैंट india
hi_romanized	bharat अंबुनिधि/PQ
hi_long	अंदाज़ेबयाओंअंदाज़ेबयाओं
hi_short	अक्षयन
hi	अख्ज़
hi_noisy	अतिगतिशीलं
hi_code_mixed	अज्ञापक india
hi_romanized	bharat अदितिनंदन
hi_long	अग्नि-सोपानअग्नि-सोपान
hi_short	अंबु
hi	अगटियो
hi_noisy	अंतचिर्त्रं
hi_code_mixed	अंकविद्या/JK india
hi_romanized	bharat अडोस
hi_long	अग्नयुत्पातअग्नयुत्पात
hi_short	अंत्
hi	अघम
hi_noisy	अत्यायुं
hi_code_mixed	अंतःकोण/M india
hi_romanized	bharat अद्रव्य
hi_long	अघाट/Mअघाट/M
hi_short	अँ
hi	अजान/FEDsTM
hi_noisy	अद्यतनीयं
hi_code_mixed	अंभ/M india
hi_romanized	bharat अक्ष-रेखा/K
hi_long	अकूटकृतअकूटकृत
hi_short	अजक
hi	अथर्व-शिर
hi_noisy	अंतःभूत/sTं
hi_code_mixed	अधमजन india
hi_romanized	bharat अंडप
hi_long	अंतगामीअंतगामी
hi_short	अदरा/
hi	अँकुराया
hi_noisy	अंभजं
hi_code_mixed	अँडिया india
hi_romanized	bharat अटकलबाज/E
hi_long	अंतर्वहनअंतर्वहन
hi_short	अघ
hi	अंतच्छद
hi_noisy	अंतरकलनं
hi_code_mixed	अत्फ़ india
hi_romanized	bharat अंजनीपुत्र/M
hi_long	अंतरातलांतिकअंतरातलांतिक
hi_short	अंतः
hi	अंदाज़पीटियों
hi_noisy	अखुट/8ED34sTvं
hi_code_mixed	अंड/MFED india
hi_romanized	bharat अतीन्द्रियवाद
hi_long	अदाबाज़अदाबाज़
hi_short	अंतरा
hi	अडल्टरेशन
hi_noisy	अंतिमेत्थमं
hi_code_mixed	अंगारह india
hi_romanized	bharat अगिन-झाल
hi_long	अदण्डअदण्ड
hi_short	अ
hi	अंदाजपट्टी
hi_noisy	अग्निष्टोमं
hi_code_mixed	अंतर्व्यास india
hi_romanized	bharat अंबरांतीय
hi_long	अंत्रदंडाणुअंत्रदंडाणु
hi_short	अजम
hi	अग्रदर्शी
hi_noisy	अँगड़ा/734sTvं
hi_code_mixed	अंग-प्रतिरोपण india
hi_romanized	bharat अकड़बाज़/E
hi_long	अक्खडअक्खड
hi_short	अंडक
hi	अंतर्मृत
hi_noisy	अग्निगारं
hi_code_mixed	अधबटाई india
hi_romanized	bharat अंबायु
hi_long	अजन्त/Fअजन्त/F
hi_short	अंतरशि
hi	अत्रिगुण
hi_noisy	अंतस्ताप/Mं
hi_code_mixed	अंतर्स्थापित india
hi_romanized	bharat अंतर्जगत/M
hi_long	अंतर्निविष्टअंतर्निविष्ट
hi_short	अधब
hi	अंडजनन
hi_noisy	अकार्डियनं
hi_code_mixed	अज्झल india
hi_romanized	bharat अंतर्रोधन
hi_long	अंतर्भौमिकअंतर्भौमिक
hi_short	अंकशास
hi	अँचवियो
hi_noisy	अग्निस्थापनां
hi_code_mixed	अत्त्फ़ाल india
hi_romanized	bharat अंतःपवित्रा
hi_long	अंतर्वेश्मिकअंतर्वेश्मिक
hi_short	अघव
hi	अखण्ड/sT
hi_noisy	अंचितनीयं
hi_code_mixed	अघ्राण/sT india
hi_romanized	bharat अकल्कल
hi_long	अक्षरांभअक्षरांभ
hi_short	अंग
hi	अंतिमांश
hi_noisy	अंकवारनां
hi_code_mixed	अंगारकरण india
hi_romanized	bharat अकरासू
hi_long	अजिऔराअजिऔरा
hi_short	अद
hi	अंदरख़ाने
hi_noisy	अघट्‌यं
hi_code_mixed	अत्यय/M india
hi_romanized	bharat अग्रसृत
hi_long	अतिसार/Eअतिसार/E
hi_short	अँ
hi	अंतःसंवाद
hi_noisy	अक्षत/sTMFं
hi_code_mixed	अंतड़ी/5NO4sTv india
hi_romanized	bharat अगदराज
hi_long	अंतरर्थअंतरर्थ
hi_short	अत्य
hi	अग्यात
hi_noisy	अग्नियहं
hi_code_mixed	अंसफलक india
hi_romanized	bharat अचेतपना
hi_long	अंशन/Mअंशन/M
hi_short	अंतारा
hi	अकबकाया
hi_noisy	अजबंधुं
hi_code_mixed	अंगुलिमाल/M india
hi_romanized	bharat अंतर्लंब/M
hi_long	अँडुआअँडुआ
hi_short	अग्नि
hi	अतिक्रामी
hi_noisy	अंझाझारां
hi_code_mixed	अधिकताई india
hi_romanized	bharat अँधरा/G
hi_long	अंधरोषअंधरोष
hi_short	अजग
hi	अजीवद्रव्य
hi_noisy	अजिज्ञासुतं
hi_code_mixed	अतिधन्वा india
hi_romanized	bharat अधकचरापन
hi_long	अग्निप्रतिष्ठाअग्निप्रतिष्ठा
hi_short	अधः
hi	अग्नयाधान
hi_noisy	अईमुईं
hi_code_mixed	अचारीकृत india
hi_romanized	bharat अँतराना
hi_long	अतलांतअतलांत
hi_short	अं
hi	अग्रसूचना
hi_noisy	अंतर्वशं
hi_code_mixed	अण्डधानी india
hi_romanized	bharat अत्युपलब्धि
hi_long	अँगरेजीकृतअँगरेजीकृत
hi_short	अटपटा/
hi	अंतश
hi_noisy	अँकवाइयों
hi_code_mixed	अंजुलीय india
hi_romanized	bharat अथरा/G
hi_long	अज्ज़ाअज्ज़ा
hi_short	अक
hi	अद्रि-कन्या
hi_noisy	अत्यालंकृतं
hi_code_mixed	अंतर्वृत्ति india
hi_romanized	bharat अकाल/EM
hi_long	अंग-भंगअंग-भंग
hi_short	अति
hi	अंश-आवंटन
hi_noisy	अंतर्व्याप्तं
hi_code_mixed	अदावतपेशा india
hi_romanized	bharat अंशदान/M
hi_long	अँखियनअँखियन
hi_short	अंदा
hi	अँगारों
hi_noisy	अखंडलं
hi_code_mixed	अंतरंगतापूर्वक india
hi_romanized	bharat अद्यैव
hi_long	अँडराना/Cअँडराना/C
hi_short	अठख
hi	अंतर्गिरि
hi_noisy	अक्षरंं
hi_code_mixed	अंकपलई india
hi_romanized	bharat अतीतवादविरोधी
hi_long	अकबरज़ोलाअकबरज़ोला
hi_short	अंब
hi	अंदाज़पट्टी
hi_noisy	अंतरदेशीयत/Fं
hi_code_mixed	अंधड़/EM india
hi_romanized	bharat अण्डज/MF
hi_long	अक्षयुक्तअक्षयुक्त
hi_short	अकृ
hi	अंगदेश/M
hi_noisy	अंगनाई/Oं
hi_code_mixed	अक्षिपक्ष्म india
hi_romanized	bharat अजड़/sTF
hi_long	अदेव/sTअदेव/sT
hi_short	अक्षरअ
hi	अटाइयो
hi_noisy	अग्निगर्भ/MFDं
hi_code_mixed	अखड़ा/734sTv india
hi_romanized	bharat अंतर्ध्वस्त/M
hi_long	अग्रशअग्रश
hi_short	अंतस्
hi	अगीष
hi_noisy	अत्यावश्यक/sTं
hi_code_mixed	अंठी india
hi_romanized	bharat अंतस्तम
hi_long	अचैतन्य/Mअचैतन्य/M
hi_short	अजा
hi	अगौरव/sT
hi_noisy	अंगविकृतिं
hi_code_mixed	अधपढ़ा/G india
hi_romanized	bharat अजदैवत
hi_long	अधःक्रियाअधःक्रिया
hi_short	अत्याच
hi	अंबरद
hi_noisy	अग्निधारकं
hi_code_mixed	अंबरचारी india
hi_romanized	bharat अग्न्याशयीय
hi_long	अँड़ियाइयोअँड़ियाइयो
hi_short	अद्
hi	अँजवाइयो
hi_noisy	अत्यार्तवं
hi_code_mixed	अडर india
hi_romanized	bharat अंतःस्फोट
hi_long	अत्याकारताअत्याकारता
hi_short	अत
hi	अंबरमणि
hi_noisy	अचाहा/GCं
hi_code_mixed	अधःवाचक india
hi_romanized	bharat अंगुलिमुद्रा/JK
hi_long	अगियासनअगियासन
hi_short	अक्
hi	अंग-प्रत्यंग
hi_noisy	अग/sTं
hi_code_mixed	अंजनाद्रि india
hi_romanized	bharat अतिक्रमणीय
hi_long	अधांगाअधांगा
hi_short	अंकु
hi	अजार
hi_noisy	अति-उत्साहितं
hi_code_mixed	अंत्रालजी india
hi_romanized	bharat अग्रज/sTMFD
hi_long	अंकोलअंकोल
hi_short	अग्न
hi	अंतरिक्षविज्ञानियों
hi_noisy	अककलं
hi_code_mixed	अंतरवयव/M india
hi_romanized	bharat अंधपरंपरा/IC
hi_long	अँधौरीअँधौरी
hi_short	अघोर
hi	अकोशिय
hi_noisy	अंजनाधिकां
hi_code_mixed	अतिदान india
hi_romanized	bharat अंतर्वेध्यता
hi_long	अग्राधिकार/Eअग्राधिकार/E
hi_short	अत्
hi	अक्षम/sTMF
hi_noisy	अंबरीसकं
hi_code_mixed	अँगऊँ india
hi_romanized	bharat अजगन्धिनी
hi_long	अंतरायित्रअंतरायित्र
hi_short	अंबेड
hi	अंगलेट
hi_noisy	अंधकारिं
hi_code_mixed	अतिशायन/M india
hi_romanized	bharat अंतर्वक्रित
hi_long	अंतर्मार्गअंतर्मार्ग
hi_short	अग्
hi	अजंघ
hi_noisy	अखण्डित्वं
hi_code_mixed	अकड़बाज/E india
hi_romanized	bharat अचयन
hi_long	अंदर-बाहरअंदर-बाहर
hi_short	अंतः
hi	अंगयोजक/M
hi_noisy	अंतःस्थ/sTं
hi_code_mixed	अँबती india
hi_romanized	bharat अगेतीपन
hi_long	अंभोअंभो
hi_short	अंज
hi	अक्षमकरण
hi_noisy	अँकोर/8sTvLMEDं
hi_code_mixed	अंगभूत/F india
hi_romanized	bharat अंज/vE
hi_long	अकल्पअकल्प
hi_short	अति
hi	अधश्वर/ME
hi_noisy	अंतःस्थापितं
hi_code_mixed	अतिअलोचनात्मक india
hi_romanized	bharat अक्षजन
hi_long	अटकलियोअटकलियो
hi_short	अखर
hi	अकोमल/sT
hi_noisy	अग्रनयन/Mं
hi_code_mixed	अट्टालीय india
hi_romanized	bharat अंसु
hi_long	अथर्ववेदीयअथर्ववेदीय
hi_short	अडॉप
hi	अजैंट
hi_noisy	अंशबंध्यतां
hi_code_mixed	अतीत-अवलोकन india
hi_romanized	bharat अंबुघन
hi_long	अग्रशालाअग्रशाला
hi_short	अग्नि
hi	अंठली
hi_noisy	अंतर्निरीक्षणं
hi_code_mixed	अंतर्परीक्षण india
hi_romanized	bharat अचर्चितत
hi_long	अंर्तर्द्वंद्वअंर्तर्द्वंद्व
hi_short	अंचलेश
hi	अकील
hi_noisy	अंतर्प्रवाहं
hi_code_mixed	अतिलोलुप india
hi_romanized	bharat अज्ञातपूर्वर
hi_long	अक्षरयोजन/Mअक्षरयोजन/M
hi_short	अंतर
hi	अंधकृमि
hi_noisy	अंकपत्रकं
hi_code_mixed	अंतरायक india
hi_romanized	bharat अकारादि
hi_long	अक्रियकरणअक्रियकरण
hi_short	अत
hi	अंगानुभूति
hi_noisy	अंगिरावर्तं
hi_code_mixed	अंडरवाटर india
hi_romanized	bharat अतिसारकी
hi_long	अंतर्जानुअंतर्जानु
hi_short	अं
hi	अजानेय
hi_noisy	अंबुकिरातं
hi_code_mixed	अंबज india
hi_romanized	bharat अंतःकक्ष
hi_long	अटरंडमअटरंडम
hi_short	अंतरर
hi	अतृप्त
hi_noisy	अंटीमारं
hi_code_mixed	अजमुख/M india
hi_romanized	bharat अंतरशायी
hi_long	अतिलाभअतिलाभ
hi_short	अंतर
hi	अंगिरस
hi_noisy	अक्षर-क्रमं
hi_code_mixed	अंतःगर्भाशय/M india
hi_romanized	bharat अंशित
hi_long	अठारहपेजीअठारहपेजी
hi_short	अद
hi	अग्रस्थान
hi_noisy	अधर्म/sTMEं
hi_code_mixed	अंतर्विकार/M india
hi_romanized	bharat अटहर
hi_long	अग्रेषकअग्रेषक
hi_short	अगोर
hi	अठोरा
hi_noisy	अग्रांशुं
hi_code_mixed	अग्रत/F india
hi_romanized	bharat अंधमीन
hi_long	अंतराविष्टतअंतराविष्टत
hi_short	अक्षर
hi	अंतर्भेद/ME
hi_noisy	अच्छा-बुरां
hi_code_mixed	अंगाकड़ी india
hi_romanized	bharat अदिलाबाद
hi_long	अधखिला/Gअधखिला/G
hi_short	अंकु
hi	अच्छर/FE
hi_noisy	अगन/Eं
hi_code_mixed	अघोर/FEM india
hi_romanized	bharat अंधकारहीन
hi_long	अकरणितअकरणित
hi_short	अथ
hi	अकुपंचर
hi_noisy	अजेय/sTMं
hi_code_mixed	अंतःक्रिया/JK india
hi_romanized	bharat अग्र्य
hi_long	अत्याचारियोंअत्याचारियों
hi_short	अग्र
hi	अगिआना
hi_noisy	अकुटुंबं
hi_code_mixed	अडूसा/C india
hi_romanized	bharat अतृप्तत
hi_long	अधरकमलअधरकमल
hi_short	अँको
hi	अंगारोपण
hi_noisy	अकीर्तिमानं
hi_code_mixed	अँखफोड़वा india
hi_romanized	bharat अतिबार
hi_long	अगिनअगिन
hi_short	अदा
hi	अंचलिक
hi_noisy	अघायां
hi_code_mixed	अँगोछ/834sTvLMFED india
hi_romanized	bharat अक्षीयमीय
hi_long	अंतर्जालअंतर्जाल
hi_short	अक्ष
hi	अंतरागमन
hi_noisy	अटपटाइयों
hi_code_mixed	अधसूखा india
hi_romanized	bharat अक्षरचंचु
hi_long	अजीर्णग्रस्तअजीर्णग्रस्त
hi_short	अक्षर
hi	अग्निवधू
hi_noisy	अखिलात्मां
hi_code_mixed	अद्ध/FEDM india
hi_romanized	bharat अंगुल्याकार
hi_long	अचा/734sTvअचा/734sTv
hi_short	अगदत
hi	अटवाल
hi_noisy	अगियावेतालं
hi_code_mixed	अंकेक्षण/M india
hi_romanized	bharat अगेह/FsT
hi_long	अजकावअजकाव
hi_short	अठला/
hi	अंगमर्दक/FM
hi_noisy	अंतरधर्मीयं
hi_code_mixed	अंतर्नगर india
hi_romanized	bharat अग्निशस्त्र-विशेषज्ञ/M
hi_long	अंध-अंध-
hi_short	अथॉर
hi	अज्ञानांधकार
hi_noisy	अंतरालेखनं
hi_code_mixed	अँधियारा/GCIA india
hi_romanized	bharat अंतसमय
hi_long	अँचराअँचरा
hi_short	अंग
hi	अंगुलिचालन
hi_noisy	अटूट/sTMं
hi_code_mixed	अठासीवाँ india
hi_romanized	bharat अंतर्गत/M
hi_long	अंडश्वेतअंडश्वेत
hi_short	अधम
hi	अजभक्ष
hi_noisy	अंगो-उपांगोंं
hi_code_mixed	अंडाणु/R india
hi_romanized	bharat अतिशय/sTME
hi_long	अंतर्चेतन/Fअंतर्चेतन/F
hi_short	अचलेश
hi	अँकवा/734sTv
hi_noisy	अंतरछेदकं
hi_code_mixed	अठौड़ी india
hi_romanized	bharat अघमर्षण/M
hi_long	अटकल-पच्चूअटकल-पच्चू
hi_short	अंकु
hi	अजीतनाथ
hi_noisy	अग्निरसं
hi_code_mixed	अत्तक india
hi_romanized	bharat अग्निष्वात्त
hi_long	अण्डकोशयुक्तअण्डकोशयुक्त
hi_short	अंत
hi	अधपका/GCI
hi_noisy	अंतगृर्हीं
hi_code_mixed	अग्निकोणीय india
hi_romanized	bharat अग्रथित
hi_long	अतिथि-कक्ष/Mअतिथि-कक्ष/M
hi_short	अदमता
hi	अकर्ण्यत/F
hi_noisy	अंतःसुखं
hi_code_mixed	अंतरस्थायी india
hi_romanized	bharat अधकचरा/G
hi_long	अकार्यात्मक/sTअकार्यात्मक/sT
hi_short	अं
hi	अंशुनाभि
hi_noisy	अग्र/FDsTं
hi_code_mixed	अकडकर india
hi_romanized	bharat अंकटाड
hi_long	अक्षदंड/Mअक्षदंड/M
hi_short	अंतर्व
hi	अंगपीड़ा
hi_noisy	अंतरीपाग्रं
hi_code_mixed	अजायब-ख़ाना/IC india
hi_romanized	bharat अँग्विला
hi_long	अघोरीपन/Fअघोरीपन/F
hi_short	अगणि
hi	अँग्रेज़वाद
hi_noisy	अज्ञातचर्या/ICं
hi_code_mixed	अधारिया/JK india
hi_romanized	bharat अद्रवणीयत
hi_long	अदाबदीअदाबदी
hi_short	अजथ
hi	अजायब-घर/M
hi_noisy	अंसतोषं
hi_code_mixed	अंगभू/sT india
hi_romanized	bharat अंगड़
hi_long	अंगयष्टिअंगयष्टि
hi_short	अण्
hi	अत्यलंकृत/sT
hi_noisy	अचवन/FDं
hi_code_mixed	अग्रयोधी india
hi_romanized	bharat अक्षलिक
hi_long	अंजहा/Gअंजहा/G
hi_short	अंश
hi	अखय
hi_noisy	अंबरबेलं
hi_code_mixed	अदायगियों india
hi_romanized	bharat अखलाक
hi_long	अगवाअगवा
hi_short	अंब
hi	अग्निखंड
hi_noisy	अक्षरात्मकं
hi_code_mixed	अंगछेदक india
hi_romanized	bharat अक्खर
hi_long	अटपटाँगअटपटाँग
hi_short	अंडम
hi	अखबारनवीस/E
hi_noisy	अग्निशैलं
